Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:51:49,2019-09-03 15:51:50,1.007s,PASSED
"click(findTestObject(""Template_Variables/Delete_Template_Variables/Page_Template Variables  BaseTenants/button_Yes""))",Chrome 76.0.3809.100,,,2019-09-03 15:51:50,2019-09-03 15:51:52,2.310s,PASSED
"True = verifyElementText(findTestObject(""Template_Variables/Add_TemplateVariable/Grid_Name_FirstValue""), """")",Chrome 76.0.3809.100,,,2019-09-03 15:51:52,2019-09-03 15:51:56,3.633s,FAILED
,,,,,,,
Test Cases/Application - Login/Logout,Chrome 76.0.3809.100,,,2019-09-03 15:51:58,2019-09-03 15:52:42,44.180s,FAILED
"click(findTestObject(""Login/span_Satinder""))",Chrome 76.0.3809.100,,,2019-09-03 15:51:58,2019-09-03 15:52:01,2.305s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:52:01,2019-09-03 15:52:02,1.008s,PASSED
"click(findTestObject(""Login/Logout""))",Chrome 76.0.3809.100,,,2019-09-03 15:52:02,2019-09-03 15:52:04,2.256s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:52:04,2019-09-03 15:52:05,1.008s,PASSED
"click(findTestObject(""Login/Ok Button in Confirmation""))",Chrome 76.0.3809.100,,,2019-09-03 15:52:05,2019-09-03 15:52:37,32.061s,FAILED
waitForPageLoad(1),Chrome 76.0.3809.100,,,2019-09-03 15:52:37,2019-09-03 15:52:38,1.016s,PASSED
closeBrowser(),Chrome 76.0.3809.100,,,2019-09-03 15:52:38,2019-09-03 15:52:40,1.992s,PASSED
